73	1506.5762	36.70491	75.58706	22.92006	59.23403	33.81943	28.45574	33.3392
74	1526.9353	17.67694	2.37926	13.90237	45.16083	7.99142	8.79843	58.49973
75	1547.2945	0	1.69769	0	17.72514	6.5975	2.19438	0
76	1567.6536	7.26326	12.02549	9.93462	30.67349	4.88854	2.46472	12.78146
77	1588.0127	31.43647	26.34002	9.61153	144.60761	19.96874	16.09385	2.15997
78	1608.3719	16.73449	40.57097	7.74934	39.98422	12.09671	5.92591	25.21668
79	1628.731	17.93428	30.38676	9.46332	52.84161	15.03302	8.84283	23.14907
80	1649.0901	30.61944	45.42335	15.41073	82.26573	40.94961	13.4709	19.28133
81	1669.4493	12.3759	0	12.62352	51.95351	27.19562	5.10465	11.43721
82	1689.8084	3.47891	16.7363	5.21306	6.89328	0	10.57832	16.33598
83	1710.1676	4.09953	14.10169	15.11932	2.31722	5.12956	3.00076	20.32895
84	1730.5267	11.73912	11.45282	17.27213	25.42112	24.04085	7.15965	21.00527
85	1750.8858	10.63925	23.36905	9.8766	21.108	9.50119	11.17145	25.24318
86	1771.245	13.10208	17.09295	12.35806	26.9425	16.88573	8.40369	33.88029
87	1791.6041	23.41469	56.43952	12.2424	11.32176	4.70179	15.77387	77.47639
88	1811.9632	7.78163	3.75135	3.52511	0	11.36635	4.08748	61.9439
89	1832.3224	1.77271	8.89691	6.86164	5.27376	5.72762	9.93253	11.69269
90	1852.6815	2.75226	10.88821	8.34478	9.80502	6.37842	8.47122	10.13927
91	1873.0407	4.4677	17.19658	9.82606	6.83934	9.85763	6.79579	13.5686
92	1893.3998	4.11809	8.12375	11.8308	7.95501	6.6838	15.74101	11.41647
93	1913.7589	4.2111	11.59523	8.56894	14.26214	7.44441	9.81499	10.38765
94	1934.1181	4.43915	14.3522	9.46601	9.79066	6.93846	10.12566	12.53317
95	1954.4772	5.36571	10.8607	12.22027	12.61008	8.20888	9.90334	14.7267
96	1974.8363	6.97719	14.96635	11.06619	19.04146	8.28259	10.58933	14.01744
97	1995.1955	6.0877	16.36378	12.20138	8.16328	8.50147	12.88302	14.27796
98	2015.5546	2.92146	10.63547	0	8.27669	9.0522	12.92278	12.27074
99	2035.9138	4.22618	9.01894	3.16995	9.01705	10.3164	14.51519	14.63284
100	2056.2729	5.7637	8.94487	6.63493	7.53038	10.07676	21.35304	15.03953
101	2076.632	1.31733	7.6572	6.2412	9.78667	6.65071	0	12.24961
102	2096.9912	3.84698	10.07922	4.40694	11.64569	10.48831	9.00156	11.67046
103	2117.3503	3.14161	8.01087	6.3999	14.38119	4.5271	6.6673	12.60256
104	2137.7094	3.72066	11.2439	5.42006	11.43719	8.1544	6.04392	13.29269
105	2158.0686	3.62491	9.72931	5.35612	11.88277	8.17503	6.55328	12.85001
106	2178.4277	3.8465	11.35752	4.57294	11.50921	7.01035	7.67768	13.27731
107	2198.7869	3.24523	9.2066	4.7792	10.43117	8.00783	7.3363	11.56523
108	2219.146	3.08057	10.81717	4.94285	7.27054	8.49102	6.37744	11.96831
109	2239.5051	4.35444	10.33384	5.31393	13.73485	8.35291	7.34484	11.95905
110	2259.8643	3.99006	10.71186	5.14709	11.19593	7.85464	7.19366	12.27894
